,model_name,provider,calibration_method,train_class_id,train_class_name,train_class_name_clean,test_class_id,test_class_name,test_class_name_clean,test_class_domain,slug,accuracy,precision,recall,f1,brier_score,sm_ece,binned_ece
229,ViT-B-32-quickgelu,openai,isotonic,14,playground,playground,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--14--playground--indomain,0.9474316210807204,0.9443272880641079,0.8952419032387046,0.9191297208538588,0.03998915243742618,0.018388412874181373,0.017096618402828827
230,ViT-B-32-quickgelu,openai,sigmoid,15,pond,pond,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--15--pond--indomain,0.9499666444296198,0.9338775510204081,0.9148340663734507,0.9242577257119774,0.038320111342114264,0.015508750157944798,0.014939001555847316
231,ViT-B-32-quickgelu,openai,isotonic,15,pond,pond,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--15--pond--indomain,0.9499666444296198,0.9171899529042387,0.9344262295081968,0.9257278669043375,0.03838462172485551,0.012528234448293407,0.01170311827747508
232,ViT-B-32-quickgelu,openai,sigmoid,16,train_station-platform,platform train station,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--16--train_station-platform--indomain,0.9494329553035357,0.9138065522620905,0.9368252698920432,0.9251727541954591,0.03909586097407185,0.019564139927306035,0.019520859641771925
233,ViT-B-32-quickgelu,openai,isotonic,16,train_station-platform,platform train station,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--16--train_station-platform--indomain,0.9474316210807204,0.9013333333333333,0.9460215913634547,0.9231369488880219,0.04007356383664482,0.018194026473536927,0.017998662730442046
234,ViT-B-32-quickgelu,openai,sigmoid,17,river,river,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--17--river--indomain,0.9505003335557038,0.9301292407108239,0.9208316673330668,0.9254571026722925,0.041658414681447854,0.04997787939591716,0.051006545643899975
235,ViT-B-32-quickgelu,openai,isotonic,17,river,river,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--17--river--indomain,0.9492995330220146,0.9118446601941748,0.9388244702119153,0.9251379038613081,0.04243525436848165,0.0476985119709494,0.04841324263053503
236,ViT-B-32-quickgelu,openai,sigmoid,18,schoolhouse,schoolhouse,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--18--schoolhouse--indomain,0.942761841227485,0.9547848990342406,0.8696521391443423,0.9102322661644695,0.04172617647547055,0.02829163934784893,0.029270067001838897
237,ViT-B-32-quickgelu,openai,isotonic,18,schoolhouse,schoolhouse,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--18--schoolhouse--indomain,0.9416944629753169,0.9586666666666667,0.8624550179928029,0.9080193643443486,0.04154418092556337,0.025075316563496496,0.024402354520028823
238,ViT-B-32-quickgelu,openai,sigmoid,19,viaduct,viaduct,5,desert-sand,sand desert,xfer,eval--05--desert-sand--xfer--19--viaduct--indomain,0.9400933955970647,0.9596774193548387,0.8564574170331867,0.905134164377773,0.04380543939374046,0.03406274251946601,0.034630365871605784
